time,primal_bound,dual_bound,gap_percent,event_type,node_count
19.57,1160.0,1115.13,4.02,LPSOLVED,1372
19.59,1160.0,1115.13,4.02,LPSOLVED,1379
19.6,1160.0,1115.13,4.02,LPSOLVED,1379
19.6,1160.0,1115.13,4.02,LPSOLVED,1381
19.6,1160.0,1115.13,4.02,LPSOLVED,1382
19.6,1160.0,1115.13,4.02,LPSOLVED,1383
19.63,1160.0,1115.48,3.99,LPSOLVED,1391
19.64,1160.0,1115.48,3.99,LPSOLVED,1391
19.64,1160.0,1115.48,3.99,LPSOLVED,1392
19.64,1160.0,1115.48,3.99,LPSOLVED,1392
19.64,1160.0,1115.48,3.99,LPSOLVED,1393
19.64,1160.0,1115.48,3.99,LPSOLVED,1393
19.67,1160.0,1115.48,3.99,LPSOLVED,1396
19.67,1160.0,1115.48,3.99,LPSOLVED,1396
19.67,1160.0,1115.48,3.99,LPSOLVED,1397
19.67,1160.0,1115.48,3.99,LPSOLVED,1397
19.69,1160.0,1117.6,3.79,LPSOLVED,1401
19.69,1160.0,1117.6,3.79,LPSOLVED,1401
19.69,1160.0,1117.6,3.79,LPSOLVED,1402
19.69,1160.0,1117.6,3.79,LPSOLVED,1402
19.7,1160.0,1117.6,3.79,LPSOLVED,1404
19.7,1160.0,1117.6,3.79,LPSOLVED,1404
19.7,1160.0,1117.6,3.79,LPSOLVED,1406
19.7,1160.0,1117.6,3.79,LPSOLVED,1406
19.75,1160.0,1117.6,3.79,LPSOLVED,1410
19.76,1160.0,1118.13,3.74,LPSOLVED,1411
19.76,1160.0,1118.13,3.74,LPSOLVED,1411
19.76,1160.0,1118.13,3.74,LPSOLVED,1412
19.76,1160.0,1118.13,3.74,LPSOLVED,1412
19.76,1160.0,1118.13,3.74,LPSOLVED,1413
19.76,1160.0,1118.13,3.74,LPSOLVED,1413
19.77,1160.0,1118.13,3.74,LPSOLVED,1415
19.77,1160.0,1118.13,3.74,LPSOLVED,1417
19.8,1160.0,1119.53,3.61,LPSOLVED,1421
19.8,1160.0,1119.53,3.61,LPSOLVED,1421
19.8,1160.0,1119.53,3.61,LPSOLVED,1421
19.8,1160.0,1119.53,3.61,LPSOLVED,1421
19.8,1160.0,1119.53,3.61,LPSOLVED,1422
19.8,1160.0,1119.53,3.61,LPSOLVED,1422
19.81,1160.0,1119.53,3.61,LPSOLVED,1424
19.81,1160.0,1119.53,3.61,LPSOLVED,1424
19.83,1160.0,1119.53,3.61,LPSOLVED,1427
19.83,1160.0,1119.53,3.61,LPSOLVED,1427
19.83,1160.0,1119.53,3.61,LPSOLVED,1429
19.85,1160.0,1119.53,3.61,LPSOLVED,1432
19.85,1160.0,1119.53,3.61,LPSOLVED,1432
19.85,1160.0,1119.53,3.61,LPSOLVED,1433
19.85,1160.0,1119.53,3.61,LPSOLVED,1433
19.85,1160.0,1119.53,3.61,LPSOLVED,1435
19.86,1160.0,1119.53,3.61,LPSOLVED,1437
19.86,1160.0,1119.53,3.61,LPSOLVED,1437
19.86,1160.0,1119.53,3.61,LPSOLVED,1439
19.86,1160.0,1119.53,3.61,LPSOLVED,1439
19.88,1160.0,1119.53,3.61,LPSOLVED,1442
19.89,1160.0,1119.53,3.61,LPSOLVED,1443
19.89,1160.0,1119.53,3.61,LPSOLVED,1443
19.89,1160.0,1119.53,3.61,LPSOLVED,1445
19.89,1160.0,1119.53,3.61,LPSOLVED,1445
19.9,1160.0,1119.53,3.61,LPSOLVED,1446
19.9,1160.0,1119.53,3.61,LPSOLVED,1446
19.9,1160.0,1119.53,3.61,LPSOLVED,1446
19.9,1160.0,1119.53,3.61,LPSOLVED,1446
19.94,1160.0,1119.53,3.61,LPSOLVED,1450
19.94,1160.0,1119.53,3.61,LPSOLVED,1450
19.95,1160.0,1119.53,3.61,LPSOLVED,1450
19.95,1160.0,1119.53,3.61,LPSOLVED,1450
19.96,1160.0,1119.53,3.61,LPSOLVED,1450
19.96,1160.0,1119.53,3.61,LPSOLVED,1451
19.96,1160.0,1119.53,3.61,LPSOLVED,1452
19.96,1160.0,1119.53,3.61,LPSOLVED,1452
19.96,1160.0,1119.53,3.61,LPSOLVED,1453
19.97,1160.0,1119.53,3.61,LPSOLVED,1458
19.97,1160.0,1119.53,3.61,LPSOLVED,1460
19.97,1160.0,1119.53,3.61,LPSOLVED,1462
19.99,1160.0,1119.53,3.61,LPSOLVED,1465
20.07,1160.0,1119.53,3.61,LPSOLVED,1466
20.07,1160.0,1119.53,3.61,LPSOLVED,1466
20.07,1160.0,1119.53,3.61,LPSOLVED,1468
20.07,1160.0,1119.53,3.61,LPSOLVED,1468
20.08,1160.0,1119.53,3.61,LPSOLVED,1468
20.09,1160.0,1120.15,3.56,LPSOLVED,1471
20.09,1160.0,1120.15,3.56,LPSOLVED,1471
20.09,1160.0,1120.15,3.56,LPSOLVED,1472
20.09,1160.0,1120.15,3.56,LPSOLVED,1472
20.09,1160.0,1120.15,3.56,LPSOLVED,1473
20.09,1160.0,1120.15,3.56,LPSOLVED,1473
20.27,1160.0,1120.15,3.56,LPSOLVED,1474
20.27,1160.0,1120.15,3.56,LPSOLVED,1474
20.28,1160.0,1120.15,3.56,LPSOLVED,1475
20.28,1160.0,1120.15,3.56,LPSOLVED,1475
20.29,1160.0,1120.15,3.56,LPSOLVED,1477
20.29,1160.0,1120.15,3.56,LPSOLVED,1477
20.29,1160.0,1120.15,3.56,LPSOLVED,1478
20.29,1160.0,1120.15,3.56,LPSOLVED,1478
20.29,1160.0,1120.15,3.56,LPSOLVED,1480
20.31,1160.0,1120.15,3.56,LPSOLVED,1485
20.31,1160.0,1120.15,3.56,LPSOLVED,1485
20.31,1160.0,1120.15,3.56,LPSOLVED,1486
20.31,1160.0,1120.15,3.56,LPSOLVED,1486
20.31,1160.0,1120.15,3.56,LPSOLVED,1487
20.32,1160.0,1120.57,3.52,LPSOLVED,1491
20.32,1160.0,1120.57,3.52,LPSOLVED,1491
20.33,1160.0,1120.57,3.52,LPSOLVED,1492
20.33,1160.0,1120.57,3.52,LPSOLVED,1492
20.33,1160.0,1120.57,3.52,LPSOLVED,1493
20.33,1160.0,1120.57,3.52,LPSOLVED,1493
20.34,1160.0,1120.57,3.52,LPSOLVED,1493
20.34,1160.0,1120.57,3.52,LPSOLVED,1493
20.34,1160.0,1120.57,3.52,LPSOLVED,1494
20.34,1160.0,1120.57,3.52,LPSOLVED,1494
20.4,1160.0,1120.57,3.52,LPSOLVED,1497
20.4,1160.0,1120.57,3.52,LPSOLVED,1497
20.4,1160.0,1120.57,3.52,LPSOLVED,1499
20.4,1160.0,1120.57,3.52,LPSOLVED,1499
20.4,1160.0,1120.57,3.52,LPSOLVED,1499
20.55,1160.0,1120.57,3.52,LPSOLVED,1503
20.55,1160.0,1120.57,3.52,LPSOLVED,1503
20.56,1160.0,1120.57,3.52,LPSOLVED,1504
20.56,1160.0,1120.57,3.52,LPSOLVED,1504
20.56,1160.0,1120.57,3.52,LPSOLVED,1505
20.56,1160.0,1120.57,3.52,LPSOLVED,1506
20.57,1160.0,1120.57,3.52,LPSOLVED,1510
20.57,1160.0,1120.57,3.52,LPSOLVED,1510
20.57,1160.0,1120.57,3.52,LPSOLVED,1510
20.57,1160.0,1120.57,3.52,LPSOLVED,1512
20.58,1160.0,1120.57,3.52,LPSOLVED,1513
20.58,1160.0,1120.57,3.52,LPSOLVED,1513
20.59,1160.0,1120.57,3.52,LPSOLVED,1516
20.59,1160.0,1120.57,3.52,LPSOLVED,1516
20.59,1160.0,1120.57,3.52,LPSOLVED,1517
20.59,1160.0,1120.57,3.52,LPSOLVED,1517
20.6,1160.0,1120.57,3.52,LPSOLVED,1519
20.6,1160.0,1120.57,3.52,LPSOLVED,1519
20.61,1160.0,1120.57,3.52,LPSOLVED,1523
20.61,1160.0,1120.57,3.52,LPSOLVED,1524
20.61,1160.0,1120.57,3.52,LPSOLVED,1524
20.68,1160.0,1120.57,3.52,LPSOLVED,1527
20.68,1160.0,1120.57,3.52,LPSOLVED,1527
20.68,1160.0,1120.57,3.52,LPSOLVED,1528
20.68,1160.0,1120.57,3.52,LPSOLVED,1528
20.69,1160.0,1120.57,3.52,LPSOLVED,1529
20.69,1160.0,1120.57,3.52,LPSOLVED,1531
20.69,1160.0,1120.57,3.52,LPSOLVED,1532
20.69,1160.0,1120.57,3.52,LPSOLVED,1532
20.7,1160.0,1120.57,3.52,LPSOLVED,1537
20.7,1160.0,1120.57,3.52,LPSOLVED,1537
20.8,1160.0,1120.64,3.51,LPSOLVED,1541
20.8,1160.0,1120.64,3.51,LPSOLVED,1541
20.81,1160.0,1120.64,3.51,LPSOLVED,1541
20.81,1160.0,1120.64,3.51,LPSOLVED,1541
20.81,1160.0,1120.64,3.51,LPSOLVED,1542
20.81,1160.0,1120.64,3.51,LPSOLVED,1542
20.81,1160.0,1120.64,3.51,LPSOLVED,1544
20.83,1160.0,1120.64,3.51,LPSOLVED,1547
20.83,1160.0,1120.64,3.51,LPSOLVED,1547
20.84,1160.0,1120.64,3.51,LPSOLVED,1547
20.84,1160.0,1120.64,3.51,LPSOLVED,1547
20.85,1160.0,1120.64,3.51,LPSOLVED,1549
20.88,1160.0,1120.64,3.51,LPSOLVED,1550
20.9,1160.0,1120.74,3.5,LPSOLVED,1552
20.9,1160.0,1120.74,3.5,LPSOLVED,1552
20.92,1160.0,1120.74,3.5,LPSOLVED,1556
20.92,1160.0,1120.74,3.5,LPSOLVED,1556
20.92,1160.0,1120.74,3.5,LPSOLVED,1558
20.92,1160.0,1120.74,3.5,LPSOLVED,1558
20.93,1160.0,1120.74,3.5,LPSOLVED,1558
20.93,1160.0,1120.74,3.5,LPSOLVED,1560
20.93,1160.0,1120.74,3.5,LPSOLVED,1560
20.93,1160.0,1120.74,3.5,LPSOLVED,1560
20.94,1160.0,1120.74,3.5,LPSOLVED,1562
20.94,1160.0,1120.74,3.5,LPSOLVED,1562
20.96,1160.0,1120.74,3.5,LPSOLVED,1566
20.96,1160.0,1120.74,3.5,LPSOLVED,1566
20.97,1160.0,1120.74,3.5,LPSOLVED,1567
20.97,1160.0,1120.74,3.5,LPSOLVED,1568
20.98,1160.0,1121.84,3.4,LPSOLVED,1571
20.98,1160.0,1121.84,3.4,LPSOLVED,1571
20.99,1160.0,1121.84,3.4,LPSOLVED,1572
20.99,1160.0,1121.84,3.4,LPSOLVED,1572
21.17,1160.0,1121.84,3.4,LPSOLVED,1573
21.17,1160.0,1121.84,3.4,LPSOLVED,1573
21.17,1160.0,1121.84,3.4,LPSOLVED,1574
21.17,1160.0,1121.84,3.4,LPSOLVED,1574
21.17,1160.0,1121.84,3.4,LPSOLVED,1575
21.17,1160.0,1121.84,3.4,LPSOLVED,1575
21.18,1160.0,1121.84,3.4,LPSOLVED,1575
21.18,1160.0,1121.84,3.4,LPSOLVED,1576
21.18,1160.0,1121.84,3.4,LPSOLVED,1578
21.18,1160.0,1121.84,3.4,LPSOLVED,1578
21.18,1160.0,1121.84,3.4,LPSOLVED,1580
21.18,1160.0,1121.84,3.4,LPSOLVED,1581
21.18,1160.0,1121.84,3.4,LPSOLVED,1581
21.19,1160.0,1121.84,3.4,LPSOLVED,1583
21.19,1160.0,1121.84,3.4,LPSOLVED,1585
21.19,1160.0,1121.84,3.4,LPSOLVED,1585
21.19,1160.0,1121.84,3.4,LPSOLVED,1586
21.19,1160.0,1121.84,3.4,LPSOLVED,1587
21.19,1160.0,1121.84,3.4,LPSOLVED,1588
21.19,1160.0,1121.84,3.4,LPSOLVED,1590
21.19,1160.0,1121.84,3.4,LPSOLVED,1592
21.2,1160.0,1121.84,3.4,LPSOLVED,1593
21.2,1160.0,1121.84,3.4,LPSOLVED,1594
21.2,1160.0,1121.84,3.4,BESTSOLFOUND,1594
21.2,1159.0,1121.84,3.31,LPSOLVED,1595
21.2,1159.0,1121.84,3.31,LPSOLVED,1595
21.21,1159.0,1121.84,3.31,LPSOLVED,1598
21.21,1159.0,1121.84,3.31,LPSOLVED,1598
21.22,1159.0,1121.84,3.31,LPSOLVED,1599
21.22,1159.0,1121.84,3.31,LPSOLVED,1599
21.22,1159.0,1121.84,3.31,LPSOLVED,1600
21.22,1159.0,1121.84,3.31,LPSOLVED,1602
21.23,1159.0,1121.84,3.31,LPSOLVED,1606
21.23,1159.0,1121.84,3.31,LPSOLVED,1606
21.23,1159.0,1121.84,3.31,LPSOLVED,1609
21.23,1159.0,1121.84,3.31,LPSOLVED,1609
21.23,1159.0,1121.84,3.31,LPSOLVED,1611
21.23,1159.0,1121.84,3.31,LPSOLVED,1612
21.24,1159.0,1121.84,3.31,LPSOLVED,1612
21.24,1159.0,1121.84,3.31,LPSOLVED,1613
21.24,1159.0,1121.84,3.31,LPSOLVED,1613
21.24,1159.0,1121.84,3.31,LPSOLVED,1617
21.25,1159.0,1121.84,3.31,LPSOLVED,1620
21.25,1159.0,1121.84,3.31,LPSOLVED,1620
21.25,1159.0,1121.84,3.31,LPSOLVED,1621
21.25,1159.0,1121.84,3.31,LPSOLVED,1622
21.25,1159.0,1121.84,3.31,LPSOLVED,1622
21.26,1159.0,1121.84,3.31,LPSOLVED,1625
21.26,1159.0,1121.84,3.31,LPSOLVED,1625
21.26,1159.0,1121.84,3.31,LPSOLVED,1625
21.26,1159.0,1121.84,3.31,LPSOLVED,1627
21.26,1159.0,1121.84,3.31,LPSOLVED,1627
21.26,1159.0,1121.84,3.31,LPSOLVED,1628
21.27,1159.0,1121.84,3.31,LPSOLVED,1629
21.28,1159.0,1121.84,3.31,LPSOLVED,1631
21.29,1159.0,1121.84,3.31,LPSOLVED,1635
21.29,1159.0,1121.84,3.31,LPSOLVED,1635
21.29,1159.0,1121.84,3.31,LPSOLVED,1637
21.29,1159.0,1121.84,3.31,LPSOLVED,1638
21.3,1159.0,1121.84,3.31,LPSOLVED,1640
21.3,1159.0,1121.84,3.31,LPSOLVED,1640
21.3,1159.0,1121.84,3.31,LPSOLVED,1640
21.31,1159.0,1121.84,3.31,LPSOLVED,1641
21.31,1159.0,1121.84,3.31,LPSOLVED,1643
21.31,1159.0,1121.84,3.31,LPSOLVED,1644
21.31,1159.0,1121.84,3.31,LPSOLVED,1644
21.31,1159.0,1121.84,3.31,LPSOLVED,1645
21.34,1159.0,1121.84,3.31,LPSOLVED,1646
21.34,1159.0,1121.84,3.31,LPSOLVED,1646
21.34,1159.0,1121.84,3.31,LPSOLVED,1648
21.35,1159.0,1121.84,3.31,LPSOLVED,1648
21.35,1159.0,1121.84,3.31,LPSOLVED,1648
21.35,1159.0,1121.84,3.31,LPSOLVED,1650
21.35,1159.0,1121.84,3.31,LPSOLVED,1651
21.35,1159.0,1121.84,3.31,LPSOLVED,1651
21.36,1159.0,1121.84,3.31,LPSOLVED,1655
21.37,1159.0,1121.84,3.31,LPSOLVED,1656
21.37,1159.0,1121.84,3.31,LPSOLVED,1657
21.37,1159.0,1121.84,3.31,LPSOLVED,1659
21.37,1159.0,1121.84,3.31,LPSOLVED,1659
21.37,1159.0,1121.84,3.31,LPSOLVED,1661
21.39,1159.0,1121.84,3.31,LPSOLVED,1664
21.39,1159.0,1121.84,3.31,LPSOLVED,1668
21.39,1159.0,1121.84,3.31,LPSOLVED,1668
21.39,1159.0,1121.84,3.31,LPSOLVED,1668
21.42,1159.0,1121.93,3.3,LPSOLVED,1671
21.42,1159.0,1121.93,3.3,LPSOLVED,1671
21.43,1159.0,1121.93,3.3,LPSOLVED,1673
21.43,1159.0,1121.93,3.3,LPSOLVED,1673
21.43,1159.0,1121.93,3.3,LPSOLVED,1673
21.65,1159.0,1121.93,3.3,LPSOLVED,1680
21.65,1159.0,1121.93,3.3,LPSOLVED,1680
21.66,1159.0,1121.93,3.3,LPSOLVED,1681
21.66,1159.0,1121.93,3.3,LPSOLVED,1681
21.66,1159.0,1121.93,3.3,LPSOLVED,1683
21.69,1159.0,1121.93,3.3,LPSOLVED,1687
21.69,1159.0,1121.93,3.3,LPSOLVED,1687
21.7,1159.0,1121.93,3.3,LPSOLVED,1687
21.7,1159.0,1121.93,3.3,LPSOLVED,1687
21.7,1159.0,1121.93,3.3,LPSOLVED,1689
21.7,1159.0,1121.93,3.3,LPSOLVED,1689
21.9,1159.0,1121.93,3.3,LPSOLVED,1692
21.9,1159.0,1121.93,3.3,LPSOLVED,1692
21.91,1159.0,1121.93,3.3,LPSOLVED,1693
21.91,1159.0,1121.93,3.3,LPSOLVED,1693
21.91,1159.0,1121.93,3.3,LPSOLVED,1695
21.99,1159.0,1122.98,3.21,LPSOLVED,1701
21.99,1159.0,1122.98,3.21,LPSOLVED,1701
21.99,1159.0,1122.98,3.21,LPSOLVED,1701
21.99,1159.0,1122.98,3.21,LPSOLVED,1701
22.0,1159.0,1122.98,3.21,LPSOLVED,1702
22.0,1159.0,1122.98,3.21,LPSOLVED,1702
22.0,1159.0,1122.98,3.21,LPSOLVED,1704
22.0,1159.0,1122.98,3.21,LPSOLVED,1704
22.0,1159.0,1122.98,3.21,LPSOLVED,1706
22.0,1159.0,1122.98,3.21,LPSOLVED,1708
22.01,1159.0,1122.98,3.21,LPSOLVED,1708
22.01,1159.0,1122.98,3.21,LPSOLVED,1709
22.01,1159.0,1122.98,3.21,LPSOLVED,1709
22.01,1159.0,1122.98,3.21,LPSOLVED,1710
22.01,1159.0,1122.98,3.21,LPSOLVED,1710
22.01,1159.0,1122.98,3.21,LPSOLVED,1712
22.01,1159.0,1122.98,3.21,LPSOLVED,1712
22.02,1159.0,1122.98,3.21,LPSOLVED,1713
22.02,1159.0,1122.98,3.21,LPSOLVED,1714
22.03,1159.0,1122.98,3.21,LPSOLVED,1715
22.03,1159.0,1122.98,3.21,LPSOLVED,1718
22.03,1159.0,1122.98,3.21,LPSOLVED,1718
22.03,1159.0,1122.98,3.21,LPSOLVED,1719
22.03,1159.0,1122.98,3.21,LPSOLVED,1719
22.03,1159.0,1122.98,3.21,LPSOLVED,1721
22.05,1159.0,1122.98,3.21,LPSOLVED,1722
22.05,1159.0,1122.98,3.21,LPSOLVED,1722
22.05,1159.0,1122.98,3.21,LPSOLVED,1722
22.05,1159.0,1122.98,3.21,LPSOLVED,1724
22.05,1159.0,1122.98,3.21,LPSOLVED,1725
22.06,1159.0,1122.98,3.21,LPSOLVED,1728
22.06,1159.0,1122.98,3.21,LPSOLVED,1730
22.06,1159.0,1122.98,3.21,LPSOLVED,1733
22.06,1159.0,1122.98,3.21,LPSOLVED,1733
22.06,1159.0,1122.98,3.21,LPSOLVED,1734
22.06,1159.0,1122.98,3.21,LPSOLVED,1734
22.07,1159.0,1122.98,3.21,LPSOLVED,1736
22.1,1159.0,1123.29,3.18,LPSOLVED,1741
22.1,1159.0,1123.29,3.18,LPSOLVED,1741
22.1,1159.0,1123.29,3.18,LPSOLVED,1741
22.16,1159.0,1123.29,3.18,LPSOLVED,1743
22.16,1159.0,1123.29,3.18,LPSOLVED,1743
22.17,1159.0,1123.29,3.18,LPSOLVED,1743
22.19,1159.0,1123.29,3.18,LPSOLVED,1747
22.19,1159.0,1123.29,3.18,LPSOLVED,1747
22.2,1159.0,1123.29,3.18,LPSOLVED,1749
22.2,1159.0,1123.29,3.18,LPSOLVED,1749
22.2,1159.0,1123.29,3.18,LPSOLVED,1750
22.2,1159.0,1123.29,3.18,LPSOLVED,1750
22.2,1159.0,1123.29,3.18,LPSOLVED,1751
22.2,1159.0,1123.29,3.18,LPSOLVED,1751
22.21,1159.0,1123.29,3.18,LPSOLVED,1753
22.21,1159.0,1123.29,3.18,LPSOLVED,1754
22.21,1159.0,1123.29,3.18,LPSOLVED,1754
22.21,1159.0,1123.29,3.18,LPSOLVED,1756
22.21,1159.0,1123.29,3.18,LPSOLVED,1756
22.21,1159.0,1123.29,3.18,LPSOLVED,1758
22.21,1159.0,1123.29,3.18,LPSOLVED,1760
22.22,1159.0,1123.29,3.18,LPSOLVED,1762
22.22,1159.0,1123.29,3.18,LPSOLVED,1762
22.22,1159.0,1123.29,3.18,LPSOLVED,1764
22.22,1159.0,1123.29,3.18,LPSOLVED,1764
22.22,1159.0,1123.29,3.18,LPSOLVED,1766
22.22,1159.0,1123.29,3.18,LPSOLVED,1767
22.23,1159.0,1123.29,3.18,LPSOLVED,1769
22.23,1159.0,1123.29,3.18,LPSOLVED,1772
22.23,1159.0,1123.29,3.18,LPSOLVED,1772
22.27,1159.0,1123.29,3.18,LPSOLVED,1779
22.27,1159.0,1123.29,3.18,LPSOLVED,1779
22.27,1159.0,1123.29,3.18,LPSOLVED,1780
22.27,1159.0,1123.29,3.18,LPSOLVED,1780
22.29,1159.0,1123.29,3.18,LPSOLVED,1782
22.29,1159.0,1123.29,3.18,LPSOLVED,1783
22.29,1159.0,1123.29,3.18,LPSOLVED,1783
22.3,1159.0,1123.29,3.18,LPSOLVED,1786
22.3,1159.0,1123.29,3.18,LPSOLVED,1786
22.31,1159.0,1123.29,3.18,LPSOLVED,1786
22.31,1159.0,1123.29,3.18,LPSOLVED,1788
22.31,1159.0,1123.29,3.18,LPSOLVED,1788
22.32,1159.0,1123.29,3.18,LPSOLVED,1788
22.32,1159.0,1123.29,3.18,LPSOLVED,1788
22.34,1159.0,1123.29,3.18,LPSOLVED,1790
22.35,1159.0,1123.83,3.13,LPSOLVED,1791
22.35,1159.0,1123.83,3.13,LPSOLVED,1791
22.36,1159.0,1123.83,3.13,LPSOLVED,1792
22.36,1159.0,1123.83,3.13,LPSOLVED,1792
22.37,1159.0,1123.83,3.13,LPSOLVED,1795
22.37,1159.0,1123.83,3.13,LPSOLVED,1795
22.46,1159.0,1123.96,3.12,LPSOLVED,1803
22.46,1159.0,1123.96,3.12,LPSOLVED,1805
22.46,1159.0,1123.96,3.12,LPSOLVED,1805
22.46,1159.0,1123.96,3.12,LPSOLVED,1806
22.46,1159.0,1123.96,3.12,LPSOLVED,1806
22.47,1159.0,1123.96,3.12,LPSOLVED,1807
22.47,1159.0,1123.96,3.12,LPSOLVED,1807
22.47,1159.0,1123.96,3.12,LPSOLVED,1807
22.47,1159.0,1123.96,3.12,LPSOLVED,1807
22.48,1159.0,1123.96,3.12,LPSOLVED,1810
22.48,1159.0,1123.96,3.12,LPSOLVED,1810
22.48,1159.0,1123.96,3.12,LPSOLVED,1810
22.49,1159.0,1123.96,3.12,LPSOLVED,1811
22.49,1159.0,1123.96,3.12,LPSOLVED,1812
22.49,1159.0,1123.96,3.12,LPSOLVED,1812
22.49,1159.0,1123.96,3.12,LPSOLVED,1813
22.49,1159.0,1123.96,3.12,LPSOLVED,1813
22.49,1159.0,1123.96,3.12,LPSOLVED,1813
22.49,1159.0,1123.96,3.12,LPSOLVED,1814
22.5,1159.0,1123.96,3.12,LPSOLVED,1815
22.5,1159.0,1123.96,3.12,LPSOLVED,1815
22.58,1159.0,1124.19,3.1,LPSOLVED,1821
22.58,1159.0,1124.19,3.1,LPSOLVED,1821
22.59,1159.0,1124.19,3.1,LPSOLVED,1821
22.59,1159.0,1124.19,3.1,LPSOLVED,1823
22.59,1159.0,1124.19,3.1,LPSOLVED,1823
22.59,1159.0,1124.19,3.1,LPSOLVED,1825
22.59,1159.0,1124.19,3.1,LPSOLVED,1825
22.61,1159.0,1124.19,3.1,LPSOLVED,1827
22.61,1159.0,1124.19,3.1,LPSOLVED,1827
22.61,1159.0,1124.19,3.1,LPSOLVED,1828
22.61,1159.0,1124.19,3.1,LPSOLVED,1830
22.61,1159.0,1124.19,3.1,LPSOLVED,1830
22.61,1159.0,1124.19,3.1,LPSOLVED,1833
22.62,1159.0,1124.19,3.1,LPSOLVED,1836
22.62,1159.0,1124.19,3.1,LPSOLVED,1836
22.62,1159.0,1124.19,3.1,LPSOLVED,1837
22.62,1159.0,1124.19,3.1,LPSOLVED,1837
22.62,1159.0,1124.19,3.1,LPSOLVED,1838
22.62,1159.0,1124.19,3.1,LPSOLVED,1840
22.63,1159.0,1124.19,3.1,LPSOLVED,1840
22.63,1159.0,1124.19,3.1,LPSOLVED,1841
22.63,1159.0,1124.19,3.1,LPSOLVED,1842
22.64,1159.0,1124.19,3.1,LPSOLVED,1844
22.64,1159.0,1124.19,3.1,LPSOLVED,1845
22.64,1159.0,1124.19,3.1,LPSOLVED,1847
22.64,1159.0,1124.19,3.1,LPSOLVED,1848
22.64,1159.0,1124.19,3.1,LPSOLVED,1850
22.64,1159.0,1124.19,3.1,LPSOLVED,1851
22.64,1159.0,1124.19,3.1,LPSOLVED,1852
22.66,1159.0,1124.19,3.1,LPSOLVED,1854
22.66,1159.0,1124.19,3.1,LPSOLVED,1854
22.66,1159.0,1124.19,3.1,LPSOLVED,1855
22.66,1159.0,1124.19,3.1,LPSOLVED,1857
22.66,1159.0,1124.19,3.1,LPSOLVED,1857
22.68,1159.0,1124.32,3.08,LPSOLVED,1861
22.68,1159.0,1124.32,3.08,LPSOLVED,1861
22.69,1159.0,1124.32,3.08,LPSOLVED,1862
22.69,1159.0,1124.32,3.08,LPSOLVED,1862
22.69,1159.0,1124.32,3.08,LPSOLVED,1863
22.69,1159.0,1124.32,3.08,LPSOLVED,1863
22.71,1159.0,1124.32,3.08,LPSOLVED,1867
22.71,1159.0,1124.32,3.08,LPSOLVED,1867
22.71,1159.0,1124.32,3.08,LPSOLVED,1867
22.71,1159.0,1124.32,3.08,LPSOLVED,1868
22.72,1159.0,1124.55,3.06,LPSOLVED,1871
22.72,1159.0,1124.55,3.06,LPSOLVED,1871
22.73,1159.0,1124.55,3.06,LPSOLVED,1872
22.73,1159.0,1124.55,3.06,LPSOLVED,1872
22.73,1159.0,1124.55,3.06,LPSOLVED,1873
22.73,1159.0,1124.55,3.06,LPSOLVED,1873
22.74,1159.0,1124.55,3.06,LPSOLVED,1875
22.74,1159.0,1124.55,3.06,LPSOLVED,1875
22.75,1159.0,1124.55,3.06,LPSOLVED,1876
22.75,1159.0,1124.55,3.06,LPSOLVED,1876
22.75,1159.0,1124.55,3.06,LPSOLVED,1876
22.75,1159.0,1124.55,3.06,LPSOLVED,1876
22.75,1159.0,1124.55,3.06,LPSOLVED,1877
22.75,1159.0,1124.55,3.06,LPSOLVED,1877
22.76,1159.0,1124.55,3.06,LPSOLVED,1880
22.76,1159.0,1124.55,3.06,LPSOLVED,1880
22.76,1159.0,1124.55,3.06,LPSOLVED,1880
22.76,1159.0,1124.55,3.06,LPSOLVED,1881
22.76,1159.0,1124.55,3.06,LPSOLVED,1881
22.76,1159.0,1124.55,3.06,LPSOLVED,1883
22.76,1159.0,1124.55,3.06,LPSOLVED,1888
22.77,1159.0,1126.84,2.85,LPSOLVED,1891
22.78,1159.0,1126.84,2.85,LPSOLVED,1891
22.78,1159.0,1126.84,2.85,LPSOLVED,1892
22.78,1159.0,1126.84,2.85,LPSOLVED,1892
22.9,1159.0,1126.84,2.85,LPSOLVED,1893
22.9,1159.0,1126.84,2.85,LPSOLVED,1893
22.92,1159.0,1126.84,2.85,LPSOLVED,1896
22.92,1159.0,1126.84,2.85,LPSOLVED,1896
22.92,1159.0,1126.84,2.85,LPSOLVED,1898
22.92,1159.0,1126.84,2.85,LPSOLVED,1898
22.92,1159.0,1126.84,2.85,LPSOLVED,1899
22.92,1159.0,1126.84,2.85,LPSOLVED,1901
22.93,1159.0,1126.84,2.85,LPSOLVED,1905
22.93,1159.0,1126.84,2.85,LPSOLVED,1905
22.93,1159.0,1126.84,2.85,LPSOLVED,1906
22.93,1159.0,1126.84,2.85,LPSOLVED,1906
22.93,1159.0,1126.84,2.85,LPSOLVED,1907
22.93,1159.0,1126.84,2.85,LPSOLVED,1908
22.94,1159.0,1126.84,2.85,LPSOLVED,1909
22.94,1159.0,1126.84,2.85,LPSOLVED,1912
22.96,1159.0,1126.84,2.85,LPSOLVED,1913
22.96,1159.0,1126.84,2.85,LPSOLVED,1913
