time,total_nodes,depth,lp_iterations,dual_bound,primal_bound
24.62,2208,12,139752,1129.7577056616642,1159.0
24.63,2209,13,139832,1129.7577056616642,1159.0
24.63,2210,14,139868,1129.7577056616642,1159.0
24.63,2211,14,139869,1129.7577056616642,1159.0
24.63,2212,15,139896,1129.7577056616642,1159.0
24.63,2213,15,139897,1129.7577056616642,1159.0
24.63,2214,12,139907,1129.7577056616642,1159.0
24.64,2215,8,139960,1129.7577056616642,1159.0
24.65,2216,8,139961,1129.7577056616642,1159.0
24.66,2217,7,140035,1129.7577056616642,1159.0
24.68,2218,8,140189,1129.7577056616642,1159.0
24.68,2219,8,140195,1129.7577056616642,1159.0
24.68,2220,9,140215,1129.7577056616642,1159.0
24.68,2221,9,140217,1129.7577056616642,1159.0
24.68,2222,15,140223,1129.7577056616642,1159.0
24.69,2223,5,140228,1129.7577056616642,1159.0
24.7,2224,10,140268,1129.7577056616642,1159.0
24.91,2225,11,140584,1129.7577056616642,1159.0
24.91,2226,11,140591,1129.7577056616642,1159.0
24.91,2227,10,140614,1129.7577056616642,1159.0
24.92,2228,11,140632,1129.7577056616642,1159.0
24.93,2229,12,140652,1129.7577056616642,1159.0
24.94,2230,12,140662,1129.7577056616642,1159.0
24.94,2231,13,140713,1129.7577056616642,1159.0
24.94,2232,13,140715,1129.7577056616642,1159.0
24.94,2233,13,140720,1129.7577056616642,1159.0
24.95,2234,17,140733,1129.7577056616642,1159.0
24.97,2235,18,140777,1129.7577056616642,1159.0
24.97,2236,19,140795,1129.7577056616642,1159.0
24.97,2237,19,140802,1129.7577056616642,1159.0
24.98,2238,20,140814,1129.7577056616642,1159.0
24.98,2239,20,140819,1129.7577056616642,1159.0
24.98,2240,15,140833,1129.7577056616642,1159.0
24.99,2241,13,140879,1129.7577056616642,1159.0
25.01,2242,14,140969,1130.9905310345512,1159.0
25.01,2243,14,141010,1130.9905310345512,1159.0
25.01,2244,15,141030,1130.9905310345512,1159.0
25.01,2245,16,141092,1130.9905310345512,1159.0
25.01,2246,17,141103,1130.9905310345512,1159.0
25.01,2247,17,141147,1130.9905310345512,1159.0
25.02,2248,16,141179,1130.9905310345512,1159.0
25.02,2249,15,141186,1130.9905310345512,1159.0
25.02,2250,16,141212,1130.9905310345512,1159.0
25.03,2251,16,141377,1130.9905310345512,1159.0
25.03,2252,17,141382,1130.9905310345512,1159.0
25.03,2253,18,141388,1130.9905310345512,1159.0
25.03,2254,19,141455,1130.9905310345512,1159.0
25.03,2255,19,141459,1130.9905310345512,1159.0
25.03,2256,20,141507,1130.9905310345512,1159.0
25.03,2257,20,141519,1130.9905310345512,1159.0
25.07,2258,21,141680,1130.9905310345512,1159.0
25.07,2259,17,141682,1130.9905310345512,1159.0
25.08,2260,18,141743,1130.9905310345512,1159.0
25.08,2261,19,141810,1130.9905310345512,1159.0
25.08,2262,19,141825,1130.9905310345512,1159.0
25.09,2263,20,141855,1130.9905310345512,1159.0
25.09,2264,20,141857,1130.9905310345512,1159.0
25.09,2265,21,141868,1130.9905310345512,1159.0
25.09,2266,18,141878,1130.9905310345512,1159.0
25.1,2267,19,142006,1130.9905310345512,1159.0
25.1,2268,19,142027,1130.9905310345512,1159.0
25.1,2269,20,142059,1130.9905310345512,1159.0
25.1,2270,20,142063,1130.9905310345512,1159.0
25.11,2271,11,142079,1130.9905310345512,1159.0
25.12,2272,12,142118,1131.0415591841577,1159.0
25.12,2273,12,142196,1131.0415591841577,1159.0
25.12,2274,13,142208,1131.0415591841577,1159.0
25.13,2275,14,142275,1131.0415591841577,1159.0
25.13,2276,15,142372,1131.0415591841577,1159.0
25.13,2277,16,142377,1131.0415591841577,1159.0
25.13,2278,16,142391,1131.0415591841577,1159.0
25.13,2279,17,142419,1131.0415591841577,1159.0
25.14,2280,18,142435,1131.0415591841577,1159.0
25.14,2281,19,142441,1131.0415591841577,1159.0
25.14,2282,19,142450,1131.0415591841577,1159.0
25.14,2283,20,142457,1131.0415591841577,1159.0
25.15,2284,20,142498,1131.0415591841577,1159.0
25.15,2285,21,142513,1131.0415591841577,1159.0
25.15,2286,22,142518,1131.0415591841577,1159.0
25.15,2287,23,142537,1131.0415591841577,1159.0
25.15,2288,23,142558,1131.0415591841577,1158.0
25.15,2289,17,142559,1131.0415591841577,1158.0
25.15,2290,18,142571,1131.0415591841577,1158.0
25.15,2291,18,142592,1131.0415591841577,1158.0
25.15,2292,18,142610,1131.0415591841577,1158.0
25.16,2293,19,142625,1131.0415591841577,1158.0
25.16,2294,20,142643,1131.0415591841577,1158.0
25.16,2295,21,142654,1131.0415591841577,1158.0
25.16,2296,21,142683,1131.0415591841577,1158.0
25.16,2297,22,142693,1131.0415591841577,1158.0
25.16,2298,22,142696,1131.0415591841577,1158.0
25.17,2299,19,142697,1131.0415591841577,1158.0
25.17,2300,21,142708,1131.0415591841577,1158.0
25.17,2301,7,142715,1131.0415591841577,1158.0
25.18,2302,8,142861,1131.4141859347324,1158.0
25.18,2303,9,142910,1131.4141859347324,1158.0
25.18,2304,9,142914,1131.4141859347324,1158.0
25.18,2305,22,142915,1131.4141859347324,1158.0
25.19,2306,20,142916,1131.4141859347324,1158.0
25.19,2307,14,142927,1131.4141859347324,1158.0
25.2,2308,15,143000,1131.4141859347324,1158.0
25.2,2309,15,143007,1131.4141859347324,1158.0
25.2,2310,16,143035,1131.4141859347324,1158.0
25.2,2311,16,143056,1131.4141859347324,1158.0
25.21,2312,15,143080,1131.4141859347324,1158.0
25.21,2313,18,143082,1131.4141859347324,1158.0
25.22,2314,19,143111,1131.4141859347324,1158.0
25.22,2315,19,143132,1131.4141859347324,1158.0
25.22,2316,20,143156,1131.4141859347324,1158.0
25.22,2317,20,143170,1131.4141859347324,1158.0
25.25,2318,21,143294,1131.4141859347324,1158.0
25.25,2319,22,143339,1131.4141859347324,1158.0
25.25,2320,22,143346,1131.4141859347324,1158.0
25.25,2321,23,143412,1131.4141859347324,1158.0
25.25,2322,23,143419,1131.4141859347324,1158.0
25.26,2323,24,143451,1131.4141859347324,1158.0
25.26,2324,24,143457,1131.4141859347324,1158.0
25.26,2325,25,143465,1131.4141859347324,1158.0
25.26,2326,26,143472,1131.4141859347324,1158.0
25.26,2327,26,143484,1131.4141859347324,1158.0
25.26,2328,27,143488,1131.4141859347324,1158.0
25.26,2329,28,143492,1131.4141859347324,1158.0
25.26,2330,29,143533,1131.4141859347324,1158.0
25.26,2331,29,143534,1131.4141859347324,1158.0
25.27,2332,28,143543,1131.4141859347324,1158.0
25.27,2333,29,143561,1131.4141859347324,1158.0
25.27,2334,30,143572,1131.4141859347324,1158.0
25.27,2335,30,143572,1131.4141859347324,1158.0
25.28,2336,31,143633,1131.4141859347324,1158.0
25.28,2337,31,143636,1131.4141859347324,1158.0
25.28,2338,32,143664,1131.4141859347324,1158.0
25.28,2339,29,143668,1131.4141859347324,1158.0
25.29,2340,25,143689,1131.4141859347324,1158.0
25.3,2341,26,143748,1131.4141859347324,1158.0
25.3,2342,26,143750,1131.4141859347324,1158.0
25.3,2343,27,143759,1131.4141859347324,1158.0
25.3,2344,28,143760,1131.4141859347324,1158.0
25.3,2345,28,143762,1131.4141859347324,1158.0
25.3,2346,29,143763,1131.4141859347324,1158.0
25.3,2347,29,143777,1131.4141859347324,1158.0
25.3,2348,30,143787,1131.4141859347324,1158.0
25.3,2349,30,143795,1131.4141859347324,1158.0
25.3,2350,32,143798,1131.4141859347324,1158.0
25.3,2351,9,143799,1131.4141859347324,1158.0
25.31,2352,10,143890,1132.3015774951582,1158.0
25.35,2353,10,144057,1132.3015774951582,1158.0
25.36,2354,27,144176,1132.3015774951582,1158.0
25.38,2355,21,144181,1132.3015774951582,1158.0
25.39,2356,13,144227,1132.3015774951582,1158.0
25.42,2357,14,144314,1132.3015774951582,1158.0
25.43,2358,15,144400,1132.3015774951582,1158.0
25.43,2359,16,144444,1132.3015774951582,1158.0
25.43,2360,16,144456,1132.3015774951582,1158.0
25.43,2361,9,144461,1132.3015774951582,1158.0
25.44,2362,10,144554,1132.753102693803,1158.0
25.44,2363,10,144560,1132.753102693803,1158.0
25.44,2364,15,144576,1132.753102693803,1158.0
25.45,2365,14,144620,1132.753102693803,1158.0
25.46,2366,15,144689,1132.753102693803,1158.0
25.46,2367,15,144709,1132.753102693803,1158.0
25.47,2368,16,144749,1132.753102693803,1158.0
25.47,2369,16,144754,1132.753102693803,1158.0
25.47,2370,17,144791,1132.753102693803,1158.0
25.47,2371,18,144811,1132.753102693803,1158.0
25.48,2372,19,144894,1132.753102693803,1158.0
25.48,2373,19,144897,1132.753102693803,1158.0
25.48,2374,18,144898,1132.753102693803,1158.0
25.48,2375,19,144930,1132.753102693803,1158.0
25.48,2376,20,144992,1132.753102693803,1158.0
25.49,2377,20,145025,1132.753102693803,1158.0
25.49,2378,8,145030,1132.753102693803,1158.0
25.5,2379,7,145068,1132.753102693803,1158.0
25.52,2380,12,145071,1132.753102693803,1158.0
25.53,2381,8,145110,1132.753102693803,1158.0
25.56,2382,9,145348,1134.0424532532975,1158.0
25.56,2383,9,145369,1134.0424532532975,1158.0
25.56,2384,15,145396,1134.0424532532975,1158.0
25.57,2385,9,145397,1134.0424532532975,1158.0
25.58,2386,10,145429,1134.0424532532975,1158.0
25.59,2387,27,145488,1134.0424532532975,1158.0
25.62,2388,13,145490,1134.0424532532975,1158.0
25.65,2389,14,145668,1134.7103330380235,1158.0
25.66,2390,15,145741,1134.7103330380235,1158.0
25.66,2391,15,145743,1134.7103330380235,1158.0
25.66,2392,14,145745,1134.7103330380235,1158.0
25.66,2393,12,145746,1134.7103330380235,1158.0
25.67,2394,13,145846,1134.7103330380235,1158.0
25.67,2395,13,145848,1134.7103330380235,1158.0
25.67,2396,6,145849,1134.7103330380235,1158.0
25.68,2397,9,145866,1134.7103330380235,1158.0
25.68,2398,11,145892,1134.7103330380235,1158.0
25.69,2399,8,145918,1134.7103330380235,1158.0
25.7,2400,5,145964,1134.7103330380235,1158.0
25.71,2401,13,145981,1134.7103330380235,1158.0
25.73,2402,8,145983,1134.763119797293,1158.0
25.75,2403,9,146069,1134.763119797293,1158.0
25.76,2404,14,146073,1134.763119797293,1158.0
25.79,2405,15,146178,1134.763119797293,1158.0
25.79,2406,15,146180,1134.763119797293,1158.0
25.79,2407,16,146204,1134.763119797293,1158.0
25.79,2408,16,146205,1134.763119797293,1158.0
25.79,2409,11,146210,1134.763119797293,1158.0
25.81,2410,8,146328,1134.763119797293,1158.0
25.82,2411,5,146333,1134.763119797293,1158.0
25.83,2412,6,146401,1135.317464171843,1158.0
25.83,2413,6,146424,1135.317464171843,1158.0
25.83,2414,13,146465,1135.317464171843,1158.0
25.85,2415,14,146502,1135.317464171843,1158.0
25.85,2416,14,146511,1135.317464171843,1158.0
25.85,2417,15,146550,1135.317464171843,1158.0
25.85,2418,15,146551,1135.317464171843,1158.0
25.85,2419,18,146553,1135.317464171843,1158.0
25.87,2420,19,146596,1135.317464171843,1158.0
25.87,2421,19,146637,1135.317464171843,1158.0
25.87,2422,20,146671,1135.317464171843,1158.0
25.87,2423,20,146673,1135.317464171843,1158.0
25.9,2424,21,146814,1135.317464171843,1158.0
25.9,2425,7,146825,1135.317464171843,1158.0
25.91,2426,13,146854,1135.317464171843,1158.0
25.92,2427,6,146925,1135.317464171843,1158.0
25.94,2428,14,146982,1135.317464171843,1158.0
25.96,2429,19,146998,1135.317464171843,1158.0
25.98,2430,19,147009,1135.317464171843,1158.0
26.03,2431,20,147066,1135.317464171843,1158.0
26.03,2432,20,147073,1135.317464171843,1158.0
26.03,2433,9,147090,1135.317464171843,1158.0
26.04,2434,14,147094,1135.317464171843,1158.0
26.05,2435,11,147120,1135.317464171843,1158.0
26.08,2436,12,147181,1135.317464171843,1158.0
26.08,2437,13,147275,1135.317464171843,1158.0
26.08,2438,13,147305,1135.317464171843,1158.0
26.08,2439,9,147330,1135.317464171843,1158.0
26.09,2440,10,147370,1135.317464171843,1158.0
26.09,2441,10,147371,1135.317464171843,1158.0
26.09,2442,6,147372,1135.317464171843,1158.0
26.1,2443,10,147402,1135.317464171843,1158.0
26.14,2444,12,147489,1135.317464171843,1158.0
26.15,2445,13,147534,1135.317464171843,1158.0
26.15,2446,13,147550,1135.317464171843,1158.0
26.15,2447,14,147559,1135.317464171843,1158.0
26.16,2448,15,147604,1135.317464171843,1158.0
26.16,2449,15,147665,1135.317464171843,1158.0
26.16,2450,16,147713,1135.317464171843,1158.0
26.16,2451,16,147719,1135.317464171843,1158.0
26.16,2452,17,147721,1135.317464171843,1158.0
26.16,2453,17,147724,1135.317464171843,1158.0
26.17,2454,14,147731,1135.317464171843,1158.0
26.17,2455,15,147780,1135.317464171843,1158.0
26.17,2456,15,147786,1135.317464171843,1158.0
26.17,2457,13,147797,1135.317464171843,1158.0
26.18,2458,8,147801,1135.317464171843,1158.0
26.19,2459,8,147804,1135.317464171843,1158.0
26.21,2460,9,147842,1135.317464171843,1158.0
26.21,2461,9,147849,1135.317464171843,1158.0
26.21,2462,6,147863,1135.317464171843,1158.0
26.21,2463,13,147876,1135.317464171843,1158.0
26.22,2464,11,147887,1135.317464171843,1158.0
26.24,2465,12,147916,1136.2177098289858,1158.0
26.24,2466,12,147995,1136.2177098289858,1158.0
26.24,2467,13,148029,1136.2177098289858,1158.0
26.24,2468,13,148031,1136.2177098289858,1158.0
26.25,2469,14,148078,1136.2177098289858,1158.0
26.25,2470,14,148104,1136.2177098289858,1158.0
26.25,2471,15,148127,1136.2177098289858,1158.0
26.25,2472,15,148149,1136.2177098289858,1158.0
26.25,2473,21,148186,1136.2177098289858,1158.0
26.26,2474,18,148222,1136.2177098289858,1158.0
26.27,2475,9,148230,1136.2177098289858,1158.0
26.29,2476,10,148330,1137.8283700577654,1158.0
26.29,2477,10,148335,1137.8283700577654,1158.0
26.29,2478,6,148336,1137.8283700577654,1158.0
26.3,2479,7,148517,1138.0942394070998,1158.0
26.3,2480,7,148524,1138.0942394070998,1158.0
26.3,2481,12,148527,1138.0942394070998,1158.0
26.31,2482,13,148567,1138.4050469694996,1158.0
26.31,2483,13,148583,1138.4050469694996,1158.0
26.31,2484,14,148586,1138.4050469694996,1158.0
26.31,2485,15,148589,1138.4050469694996,1158.0
26.31,2486,16,148637,1138.4050469694996,1158.0
26.31,2487,16,148641,1138.4050469694996,1158.0
26.32,2488,17,148647,1138.4050469694996,1158.0
26.32,2489,17,148650,1138.4050469694996,1158.0
26.32,2490,15,148656,1138.4050469694996,1158.0
26.32,2491,16,148709,1138.4050469694996,1158.0
26.32,2492,16,148732,1138.4050469694996,1158.0
26.32,2493,17,148760,1138.4050469694996,1158.0
26.32,2494,17,148774,1138.4050469694996,1158.0
26.32,2495,18,148807,1138.4050469694996,1158.0
26.32,2496,18,148816,1138.4050469694996,1158.0
26.33,2497,17,148823,1138.4050469694996,1158.0
26.33,2498,8,148824,1138.4050469694996,1158.0
26.35,2499,12,148865,1138.4050469694996,1158.0
26.37,2500,9,148878,1138.4050469694996,1158.0
26.39,2501,10,148949,1138.4050469694996,1158.0
26.41,2502,10,149017,1138.4050469694996,1158.0
26.43,2503,15,149087,1138.4050469694996,1158.0
26.44,2504,16,149116,1138.4050469694996,1158.0
26.44,2505,16,149119,1138.4050469694996,1158.0
26.44,2506,9,149144,1138.4050469694996,1158.0
26.45,2507,12,149150,1138.4050469694996,1158.0
26.46,2508,10,149158,1138.4050469694996,1158.0
26.49,2509,12,149179,1138.4050469694996,1158.0
26.5,2510,18,149187,1138.4050469694996,1158.0
26.51,2511,10,149196,1138.4050469694996,1158.0
26.53,2512,13,149210,1139.8917169614995,1158.0
26.55,2513,14,149275,1139.8917169614995,1158.0
26.55,2514,14,149292,1139.8917169614995,1158.0
26.55,2515,15,149347,1139.8917169614995,1158.0
26.55,2516,16,149398,1139.8917169614995,1158.0
26.55,2517,16,149407,1139.8917169614995,1158.0
26.56,2518,15,149412,1139.8917169614995,1158.0
26.56,2519,10,149424,1139.8917169614995,1158.0
26.56,2520,14,149426,1139.8917169614995,1158.0
26.57,2521,13,149460,1139.8917169614995,1158.0
26.58,2522,9,149473,1142.7285923827658,1158.0
26.6,2523,17,149474,1142.7285923827658,1158.0
26.62,2524,13,149477,1145.8101478860585,1158.0
26.65,2525,14,149551,1146.2181650935104,1158.0
26.66,2526,14,149652,1146.2181650935104,1158.0
26.66,2527,15,149674,1146.2181650935104,1158.0
26.66,2528,15,149685,1146.2181650935104,1158.0
26.66,2529,16,149712,1146.2181650935104,1158.0
26.66,2530,16,149715,1146.2181650935104,1158.0
26.66,2531,11,149716,1146.2181650935104,1158.0
26.68,2532,12,149761,1147.8664891606277,1158.0
26.68,2533,12,149775,1147.8664891606277,1158.0
26.68,2534,13,149796,1148.4936462076803,1158.0
26.68,2535,13,149843,1148.4936462076803,1158.0
26.68,2536,14,149877,1150.06936693744,1158.0
26.68,2537,14,149902,1150.06936693744,1158.0
26.68,2538,15,149915,1150.6963604040325,1158.0
26.69,2539,15,149927,1150.6963604040325,1158.0
26.69,2540,16,149945,1150.9426264076556,1158.0
26.69,2541,16,149991,1150.9426264076556,1158.0
26.69,2542,15,150005,1150.9426264076558,1158.0
